id,date,round,teamHome,scoreTeamHome,teamAway,scoreTeamAway,,image
1970565,2024-08-04,Round 21,Fluminense,1,Bahia,0,,https://r2.thesportsdb.com/images/media/event/thumb/y2pehc1601404010.jpg
1970567,2024-08-04,Round 21,Corinthians,1,Juventude,1,,https://r2.thesportsdb.com/images/media/event/thumb/ybjggo1644935567.jpg
1970569,2024-08-04,Round 21,Atletico PR,0,Gremio,2,,https://r2.thesportsdb.com/images/media/event/thumb/rstv4s1601404040.jpg
1970562,2024-08-04,Round 21,Internacional,1,Palmeiras,1,,https://r2.thesportsdb.com/images/media/event/thumb/2eqbxq1644935647.jpg
1970563,2024-08-06,Round 21,Cruzeiro,1,Fortaleza,2,,https://r2.thesportsdb.com/images/media/event/thumb/4ks8tv1676626731.jpg
1970579,2024-08-10,Round 22,Fortaleza,1,Criciuma,0,,https://r2.thesportsdb.com/images/media/event/thumb/v5g44o1712996958.jpg
1970580,2024-08-10,Round 22,Cuiaba,1,Gremio,3,,https://r2.thesportsdb.com/images/media/event/thumb/1svjct1676626726.jpg
1970577,2024-08-11,Round 22,Corinthians,1,Bragantino,1,,https://r2.thesportsdb.com/images/media/event/thumb/krni4e1644935605.jpg
1970576,2024-08-11,Round 22,Vasco da Gama,2,Fluminense,0,,https://r2.thesportsdb.com/images/media/event/thumb/h863741601404095.jpg
1970573,2024-08-11,Round 22,Cruzeiro,0,Atletico MG,0,,https://r2.thesportsdb.com/images/media/event/thumb/on7zwv1676626730.jpg
1970581,2024-08-11,Round 22,Juventude,3,Botafogo RJ,2,,https://r2.thesportsdb.com/images/media/event/thumb/tlqxat1712996959.jpg
1970578,2024-08-11,Round 22,Sao Paulo,1,Atletico GO,0,,https://r2.thesportsdb.com/images/media/event/thumb/dmaiy91644935634.jpg
1970575,2024-08-11,Round 22,Flamengo,1,Palmeiras,1,,https://r2.thesportsdb.com/images/media/event/thumb/gmxuis1644935546.jpg
1970574,2024-08-11,Round 22,Bahia,2,Vitoria,0,,https://r2.thesportsdb.com/images/media/event/thumb/ojs1ba1712996958.jpg
1970572,2024-08-11,Round 22,Internacional,2,Atletico PR,2,,https://r2.thesportsdb.com/images/media/event/thumb/futtmq1644935641.jpg
1970412,2024-08-14,Round 6,Internacional,2,Juventude,1,,https://r2.thesportsdb.com/images/media/event/thumb/eru9bo1644935605.jpg
1970582,2024-08-17,Round 23,Gremio,0,Bahia,2,,https://r2.thesportsdb.com/images/media/event/thumb/z7qr281601404125.jpg
1970583,2024-08-17,Round 23,Atletico MG,1,Cuiaba,1,,https://r2.thesportsdb.com/images/media/event/thumb/ygonf41676626742.jpg
1970588,2024-08-17,Round 23,Bragantino,1,Fortaleza,2,,https://r2.thesportsdb.com/images/media/event/thumb/9g1d161644935587.jpg
1970585,2024-08-18,Round 23,Fluminense,0,Corinthians,0,,https://r2.thesportsdb.com/images/media/event/thumb/2rwvbn1644935578.jpg
1970587,2024-08-18,Round 23,Palmeiras,2,Sao Paulo,1,,https://r2.thesportsdb.com/images/media/event/thumb/rv3xgt1644935628.jpg
1970590,2024-08-18,Round 23,Atletico GO,1,Internacional,0,,https://r2.thesportsdb.com/images/media/event/thumb/a4ov441644935615.jpg
1970591,2024-08-18,Round 23,Criciuma,2,Vasco da Gama,2,,https://r2.thesportsdb.com/images/media/event/thumb/fbqukm1712996960.jpg
1970586,2024-08-18,Round 23,Botafogo RJ,4,Flamengo,1,,https://r2.thesportsdb.com/images/media/event/thumb/sylq7o1644935605.jpg
1970589,2024-08-18,Round 23,Atletico PR,1,Juventude,2,,https://r2.thesportsdb.com/images/media/event/thumb/93stl41644935621.jpg
1970584,2024-08-19,Round 23,Vitoria,2,Cruzeiro,2,,https://r2.thesportsdb.com/images/media/event/thumb/wsrqe21712996959.jpg
1970600,2024-08-24,Round 24,Atletico GO,2,Juventude,1,,https://r2.thesportsdb.com/images/media/event/thumb/sthnrm1644935574.jpg
1970597,2024-08-24,Round 24,Palmeiras,5,Cuiaba,0,,https://r2.thesportsdb.com/images/media/event/thumb/dwliis1644935584.jpg
1970593,2024-08-25,Round 24,Atletico MG,0,Fluminense,2,,https://r2.thesportsdb.com/images/media/event/thumb/xnr1k71676626746.jpg
1970594,2024-08-25,Round 24,Bahia,0,Botafogo RJ,0,,https://r2.thesportsdb.com/images/media/event/thumb/5f4gyq1601404052.jpg
1970599,2024-08-25,Round 24,Fortaleza,1,Corinthians,0,,https://r2.thesportsdb.com/images/media/event/thumb/qu06991644935603.jpg
1970601,2024-08-25,Round 24,Criciuma,0,Gremio,1,,https://r2.thesportsdb.com/images/media/event/thumb/3657ip1712996961.jpg
1970598,2024-08-25,Round 24,Sao Paulo,2,Vitoria,1,,https://r2.thesportsdb.com/images/media/event/thumb/nyf8kt1712996960.jpg
1970592,2024-08-25,Round 24,Internacional,1,Cruzeiro,0,,https://r2.thesportsdb.com/images/media/event/thumb/fi75071676626733.jpg
1970595,2024-08-25,Round 24,Flamengo,2,Bragantino,1,,https://r2.thesportsdb.com/images/media/event/thumb/4p872c1644935619.jpg
1970596,2024-08-27,Round 24,Vasco da Gama,2,Atletico PR,1,,https://r2.thesportsdb.com/images/media/event/thumb/awdmtw1601403947.jpg
1970403,2024-08-28,Round 5,Cruzeiro,0,Internacional,0,,https://r2.thesportsdb.com/images/media/event/thumb/l10t811676626748.jpg
1970551,2024-08-28,Round 19,Criciuma,1,Bragantino,0,,https://r2.thesportsdb.com/images/media/event/thumb/ymvleu1712996955.jpg
1970610,2024-08-31,Round 25,Cuiaba,2,Criciuma,1,,https://r2.thesportsdb.com/images/media/event/thumb/80kb1g1712996962.jpg
1970606,2024-09-01,Round 25,Botafogo RJ,2,Fortaleza,0,,https://r2.thesportsdb.com/images/media/event/thumb/o0c3vl1644935552.jpg
1970602,2024-09-01,Round 25,Gremio,2,Atletico MG,3,,https://r2.thesportsdb.com/images/media/event/thumb/hg475i1601404148.jpg
1970603,2024-09-01,Round 25,Cruzeiro,3,Atletico GO,1,,https://r2.thesportsdb.com/images/media/event/thumb/qcmqeg1712996961.jpg
1970607,2024-09-01,Round 25,Corinthians,2,Flamengo,1,,https://r2.thesportsdb.com/images/media/event/thumb/po8qmb1644935582.jpg
1970611,2024-09-01,Round 25,Juventude,1,Internacional,3,,https://r2.thesportsdb.com/images/media/event/thumb/qga8981644935550.jpg
1970604,2024-09-01,Round 25,Vitoria,0,Vasco da Gama,1,,https://r2.thesportsdb.com/images/media/event/thumb/bdwrof1712996962.jpg
1970605,2024-09-01,Round 25,Fluminense,2,Sao Paulo,0,,https://r2.thesportsdb.com/images/media/event/thumb/ftovd61644935640.jpg
1970608,2024-09-01,Round 25,Bragantino,2,Bahia,1,,https://r2.thesportsdb.com/images/media/event/thumb/66dngr1601404074.jpg
1970609,2024-09-01,Round 25,Atletico PR,0,Palmeiras,2,,https://r2.thesportsdb.com/images/media/event/thumb/r7p8uk1644935636.jpg
1970520,2024-09-05,Round 16,Cuiaba,0,Juventude,0,,https://r2.thesportsdb.com/images/media/event/thumb/c4cjzt1644935601.jpg
1970542,2024-09-11,Round 19,Internacional,2,Fortaleza,1,,https://r2.thesportsdb.com/images/media/event/thumb/3cpfbv1644935541.jpg
1970620,2024-09-14,Round 26,Atletico GO,0,Vitoria,2,,https://r2.thesportsdb.com/images/media/event/thumb/xubehe1712996963.jpg
1970619,2024-09-14,Round 26,Atletico PR,1,Fortaleza,1,,https://r2.thesportsdb.com/images/media/event/thumb/5yticw1644935624.jpg
1970616,2024-09-15,Round 26,Botafogo RJ,2,Corinthians,1,,https://r2.thesportsdb.com/images/media/event/thumb/wr7ts11644935538.jpg
1970618,2024-09-15,Round 26,Bragantino,2,Gremio,2,,https://r2.thesportsdb.com/images/media/event/thumb/pz393a1601404222.jpg
1970617,2024-09-15,Round 26,Palmeiras,5,Criciuma,0,,https://r2.thesportsdb.com/images/media/event/thumb/0ni13v1712996962.jpg
1970621,2024-09-15,Round 26,Juventude,2,Fluminense,1,,https://r2.thesportsdb.com/images/media/event/thumb/12q7eg1644935561.jpg
1970615,2024-09-15,Round 26,Flamengo,1,Vasco da Gama,1,,https://r2.thesportsdb.com/images/media/event/thumb/j2ie3g1601404183.jpg
1970614,2024-09-15,Round 26,Bahia,3,Atletico MG,0,,https://r2.thesportsdb.com/images/media/event/thumb/wmbe3y1601404030.jpg
1970613,2024-09-15,Round 26,Cruzeiro,0,Sao Paulo,1,,https://r2.thesportsdb.com/images/media/event/thumb/ioa6lp1676626733.jpg
1970612,2024-09-16,Round 26,Internacional,3,Cuiaba,0,,https://r2.thesportsdb.com/images/media/event/thumb/70y2361644935611.jpg
1970624,2024-09-21,Round 27,Vitoria,1,Juventude,0,,https://r2.thesportsdb.com/images/media/event/thumb/k0fkq61712996963.jpg
1970627,2024-09-21,Round 27,Corinthians,3,Atletico GO,0,,https://r2.thesportsdb.com/images/media/event/thumb/sf1kpe1644935616.jpg
1970625,2024-09-21,Round 27,Fluminense,0,Botafogo RJ,1,,https://r2.thesportsdb.com/images/media/event/thumb/7vuamq1644935631.jpg
1970629,2024-09-22,Round 27,Fortaleza,4,Bahia,1,,https://r2.thesportsdb.com/images/media/event/thumb/7on5ms1601404214.jpg
1970623,2024-09-22,Round 27,Atletico MG,3,Bragantino,0,,https://r2.thesportsdb.com/images/media/event/thumb/5mkgq51676626730.jpg
1970626,2024-09-22,Round 27,Vasco da Gama,0,Palmeiras,1,,https://r2.thesportsdb.com/images/media/event/thumb/htih991601404053.jpg
1970622,2024-09-22,Round 27,Gremio,3,Flamengo,2,,https://r2.thesportsdb.com/images/media/event/thumb/q5mc5a1601404078.jpg
1970628,2024-09-22,Round 27,Sao Paulo,1,Internacional,3,,https://r2.thesportsdb.com/images/media/event/thumb/5px2n31644935643.jpg
1970630,2024-09-22,Round 27,Cuiaba,0,Cruzeiro,0,,https://r2.thesportsdb.com/images/media/event/thumb/7j5s1x1712996964.jpg
1970631,2024-09-23,Round 27,Criciuma,0,Atletico PR,0,,https://r2.thesportsdb.com/images/media/event/thumb/4zq2tw1712996964.jpg
1970518,2024-09-25,Round 16,Bragantino,2,Internacional,2,,https://r2.thesportsdb.com/images/media/event/thumb/y807ik1644935561.jpg
1970402,2024-09-25,Round 5,Gremio,1,Criciuma,2,,https://r2.thesportsdb.com/images/media/event/thumb/pik5oz1712996939.jpg
1970637,2024-09-28,Round 28,Palmeiras,2,Atletico MG,1,,https://r2.thesportsdb.com/images/media/event/thumb/uziwel1644935561.jpg
1970636,2024-09-29,Round 28,Botafogo RJ,0,Gremio,0,,https://r2.thesportsdb.com/images/media/event/thumb/l9afdv1601404196.jpg
1970641,2024-09-29,Round 28,Juventude,1,Bragantino,1,,https://r2.thesportsdb.com/images/media/event/thumb/qyturn1644935538.jpg
1970639,2024-09-29,Round 28,Fortaleza,1,Cuiaba,0,,https://r2.thesportsdb.com/images/media/event/thumb/3abzio1644935538.jpg
1970638,2024-09-29,Round 28,Sao Paulo,3,Corinthians,1,,https://r2.thesportsdb.com/images/media/event/thumb/fe0pdr1644935610.jpg
1970640,2024-09-29,Round 28,Atletico GO,1,Fluminense,0,,https://r2.thesportsdb.com/images/media/event/thumb/8lkg3w1644935623.jpg
1970634,2024-09-29,Round 28,Bahia,1,Criciuma,0,,https://r2.thesportsdb.com/images/media/event/thumb/0cu6h51712996965.jpg
1970632,2024-09-29,Round 28,Internacional,3,Vitoria,1,,https://r2.thesportsdb.com/images/media/event/thumb/d1dpas1712996964.jpg
1970633,2024-09-29,Round 28,Cruzeiro,1,Vasco da Gama,1,,https://r2.thesportsdb.com/images/media/event/thumb/tk08vq1676626748.jpg
1970635,2024-09-29,Round 28,Flamengo,1,Atletico PR,0,,https://r2.thesportsdb.com/images/media/event/thumb/wi9f651644935598.jpg
1970651,2024-10-03,Round 29,Criciuma,2,Atletico GO,0,,https://r2.thesportsdb.com/images/media/event/thumb/h4af4o1712996966.jpg
1970645,2024-10-04,Round 29,Fluminense,1,Cruzeiro,0,,https://r2.thesportsdb.com/images/media/event/thumb/mwwe681676626741.jpg
1970642,2024-10-05,Round 29,Gremio,3,Fortaleza,1,,https://r2.thesportsdb.com/images/media/event/thumb/71a6m41601403969.jpg
1970649,2024-10-05,Round 29,Atletico PR,0,Botafogo RJ,1,,https://r2.thesportsdb.com/images/media/event/thumb/a1vhk41644935648.jpg
1970648,2024-10-05,Round 29,Bragantino,0,Palmeiras,0,,https://r2.thesportsdb.com/images/media/event/thumb/vkv8s31644935608.jpg
1970643,2024-10-05,Round 29,Atletico MG,2,Vitoria,2,,https://r2.thesportsdb.com/images/media/event/thumb/37ybfo1712996965.jpg
1970650,2024-10-05,Round 29,Cuiaba,2,Sao Paulo,0,,https://r2.thesportsdb.com/images/media/event/thumb/ydplg41644935609.jpg
1970647,2024-10-05,Round 29,Corinthians,2,Internacional,2,,https://r2.thesportsdb.com/images/media/event/thumb/6thigd1644935608.jpg
1970644,2024-10-05,Round 29,Bahia,0,Flamengo,2,,https://r2.thesportsdb.com/images/media/event/thumb/b0di561601403941.jpg
1970646,2024-10-06,Round 29,Vasco da Gama,1,Juventude,1,,https://r2.thesportsdb.com/images/media/event/thumb/lunx971712996966.jpg
1970413,2024-10-09,Round 6,Atletico MG,2,Gremio,1,,https://r2.thesportsdb.com/images/media/event/thumb/c50ufn1676626750.jpg
1970658,2024-10-17,Round 30,Sao Paulo,3,Vasco da Gama,0,,https://r2.thesportsdb.com/images/media/event/thumb/lpwvke1601404070.jpg
1970659,2024-10-17,Round 30,Fortaleza,1,Atletico MG,1,,https://r2.thesportsdb.com/images/media/event/thumb/yxdydl1644935632.jpg
1970655,2024-10-17,Round 30,Flamengo,0,Fluminense,2,,https://r2.thesportsdb.com/images/media/event/thumb/s5xx9r1644935613.jpg
1970657,2024-10-17,Round 30,Corinthians,5,Atletico PR,2,,https://r2.thesportsdb.com/images/media/event/thumb/gdxeyl1644935625.jpg
1970660,2024-10-18,Round 30,Atletico GO,0,Cuiaba,0,,https://r2.thesportsdb.com/images/media/event/thumb/g1a2as1644935603.jpg
1970656,2024-10-18,Round 30,Botafogo RJ,1,Criciuma,1,,https://r2.thesportsdb.com/images/media/event/thumb/q8e2dv1712996967.jpg
1970653,2024-10-19,Round 30,Cruzeiro,1,Bahia,1,,https://r2.thesportsdb.com/images/media/event/thumb/q8pc741676626745.jpg
1970652,2024-10-19,Round 30,Internacional,1,Gremio,0,,https://r2.thesportsdb.com/images/media/event/thumb/1v7a441603901433.jpg
1970654,2024-10-19,Round 30,Vitoria,1,Bragantino,0,,https://r2.thesportsdb.com/images/media/event/thumb/ega6rf1712996967.jpg
1970661,2024-10-20,Round 30,Juventude,3,Palmeiras,5,,https://r2.thesportsdb.com/images/media/event/thumb/0telr71644935556.jpg
1970525,2024-10-22,Round 17,Fluminense,1,Atletico PR,0,,https://r2.thesportsdb.com/images/media/event/thumb/ugqdbo1644935552.jpg
1970546,2024-10-25,Round 19,Vasco da Gama,1,Cuiaba,0,,https://r2.thesportsdb.com/images/media/event/thumb/h5toi61712996955.jpg
1970667,2024-10-26,Round 31,Palmeiras,2,Fortaleza,2,,https://r2.thesportsdb.com/images/media/event/thumb/hc4du91644935637.jpg
1970662,2024-10-26,Round 31,Gremio,3,Atletico GO,1,,https://r2.thesportsdb.com/images/media/event/thumb/x0vekn1601404119.jpg
1970664,2024-10-26,Round 31,Vitoria,2,Fluminense,1,,https://r2.thesportsdb.com/images/media/event/thumb/nm8wd91712996967.jpg
1970665,2024-10-26,Round 31,Flamengo,4,Juventude,2,,https://r2.thesportsdb.com/images/media/event/thumb/zweii41644935587.jpg
1970669,2024-10-26,Round 31,Atletico PR,3,Cruzeiro,0,,https://r2.thesportsdb.com/images/media/event/thumb/nxd0o51676626737.jpg
1970663,2024-10-26,Round 31,Atletico MG,1,Internacional,3,,https://r2.thesportsdb.com/images/media/event/thumb/8nyqov1676626727.jpg
1970668,2024-10-26,Round 31,Bragantino,0,Botafogo RJ,1,,https://r2.thesportsdb.com/images/media/event/thumb/zg25fo1644935578.jpg
1970671,2024-10-27,Round 31,Criciuma,1,Sao Paulo,1,,https://r2.thesportsdb.com/images/media/event/thumb/nsycpq1712996968.jpg
1970670,2024-10-28,Round 31,Cuiaba,0,Corinthians,1,,https://r2.thesportsdb.com/images/media/event/thumb/336jky1644935566.jpg
1970666,2024-10-29,Round 31,Vasco da Gama,3,Bahia,2,,https://r2.thesportsdb.com/images/media/event/thumb/ahng5i1601404175.jpg
1970522,2024-10-30,Round 17,Internacional,1,Flamengo,1,,https://r2.thesportsdb.com/images/media/event/thumb/7j4fw31644935568.jpg
1970675,2024-11-02,Round 32,Fluminense,2,Gremio,2,,https://r2.thesportsdb.com/images/media/event/thumb/ufogd81601404055.jpg
1970678,2024-11-02,Round 32,Bragantino,0,Cuiaba,0,,https://r2.thesportsdb.com/images/media/event/thumb/2depw91644935622.jpg
1970679,2024-11-02,Round 32,Atletico PR,1,Vitoria,2,,https://r2.thesportsdb.com/images/media/event/thumb/ys49bq1712996969.jpg
1970681,2024-11-02,Round 32,Juventude,0,Fortaleza,3,,https://r2.thesportsdb.com/images/media/event/thumb/51uw071644935614.jpg
1970677,2024-11-04,Round 32,Corinthians,2,Palmeiras,0,,https://r2.thesportsdb.com/images/media/event/thumb/v94c2o1644935599.jpg
1970672,2024-11-06,Round 32,Internacional,2,Criciuma,0,,https://r2.thesportsdb.com/images/media/event/thumb/1qyx201712996968.jpg
1970674,2024-11-06,Round 32,Bahia,0,Sao Paulo,3,,https://r2.thesportsdb.com/images/media/event/thumb/7t2n481601404079.jpg
1970676,2024-11-06,Round 32,Botafogo RJ,3,Vasco da Gama,0,,https://r2.thesportsdb.com/images/media/event/thumb/dqcwdm1601403971.jpg
1970673,2024-11-07,Round 32,Cruzeiro,0,Flamengo,1,,https://r2.thesportsdb.com/images/media/event/thumb/gg1ea61676626743.jpg
1970680,2024-11-07,Round 32,Atletico GO,1,Atletico MG,0,,https://r2.thesportsdb.com/images/media/event/thumb/o4vycd1644935609.jpg
1970682,2024-11-08,Round 33,Internacional,2,Fluminense,0,,https://r2.thesportsdb.com/images/media/event/thumb/gy052e1644935600.jpg
1970687,2024-11-09,Round 33,Palmeiras,1,Gremio,0,,https://r2.thesportsdb.com/images/media/event/thumb/smcrk11601404141.jpg
1970684,2024-11-09,Round 33,Vitoria,1,Corinthians,2,,https://r2.thesportsdb.com/images/media/event/thumb/4ad2yt1712996969.jpg
1970686,2024-11-09,Round 33,Botafogo RJ,0,Cuiaba,0,,https://r2.thesportsdb.com/images/media/event/thumb/virbop1676626746.jpg
1970683,2024-11-09,Round 33,Cruzeiro,2,Criciuma,1,,https://r2.thesportsdb.com/images/media/event/thumb/qgumi51712996969.jpg
1970689,2024-11-09,Round 33,Fortaleza,3,Vasco da Gama,0,,https://r2.thesportsdb.com/images/media/event/thumb/kccl6y1601404192.jpg
1970690,2024-11-09,Round 33,Atletico GO,0,Bragantino,0,,https://r2.thesportsdb.com/images/media/event/thumb/3a8nze1644935597.jpg
1970691,2024-11-09,Round 33,Juventude,2,Bahia,1,,https://r2.thesportsdb.com/images/media/event/thumb/a502jm1712996970.jpg
1970688,2024-11-10,Round 33,Sao Paulo,2,Atletico PR,1,,https://r2.thesportsdb.com/images/media/event/thumb/qc5gmr1644935537.jpg
1970685,2024-11-13,Round 33,Flamengo,0,Atletico MG,0,,https://r2.thesportsdb.com/images/media/event/thumb/wkebv21644935628.jpg
1970549,2024-11-16,Round 19,Atletico PR,1,Atletico MG,0,,https://r2.thesportsdb.com/images/media/event/thumb/fa3uub1644935542.jpg
1970697,2024-11-20,Round 34,Corinthians,2,Cruzeiro,1,,https://r2.thesportsdb.com/images/media/event/thumb/3m8j9k1676626723.jpg
1970698,2024-11-20,Round 34,Bragantino,1,Sao Paulo,1,,https://r2.thesportsdb.com/images/media/event/thumb/ghwq6l1644935543.jpg
1970699,2024-11-20,Round 34,Atletico PR,2,Atletico GO,0,,https://r2.thesportsdb.com/images/media/event/thumb/u36t0k1644935589.jpg
1970701,2024-11-20,Round 34,Criciuma,0,Vitoria,1,,https://r2.thesportsdb.com/images/media/event/thumb/jlinfh1712996971.jpg
1970694,2024-11-20,Round 34,Bahia,1,Palmeiras,2,,https://r2.thesportsdb.com/images/media/event/thumb/z75cr51601403932.jpg
1970692,2024-11-20,Round 34,Gremio,2,Juventude,2,,https://r2.thesportsdb.com/images/media/event/thumb/gm11841712996970.jpg
1970700,2024-11-20,Round 34,Cuiaba,1,Flamengo,2,,https://r2.thesportsdb.com/images/media/event/thumb/0fsncp1644935627.jpg
1970693,2024-11-21,Round 34,Atletico MG,0,Botafogo RJ,0,,https://r2.thesportsdb.com/images/media/event/thumb/k7veak1676626741.jpg
1970696,2024-11-21,Round 34,Vasco da Gama,0,Internacional,1,,https://r2.thesportsdb.com/images/media/event/thumb/f7nd2w1601404204.jpg
1970695,2024-11-23,Round 34,Fluminense,2,Fortaleza,2,,https://r2.thesportsdb.com/images/media/event/thumb/3kxo0w1644935610.jpg
1970706,2024-11-23,Round 35,Botafogo RJ,1,Vitoria,1,,https://r2.thesportsdb.com/images/media/event/thumb/0zm9p91712996971.jpg
1970710,2024-11-23,Round 35,Atletico GO,0,Palmeiras,1,,https://r2.thesportsdb.com/images/media/event/thumb/dm9wx51644935626.jpg
1970711,2024-11-23,Round 35,Juventude,1,Cuiaba,1,,https://r2.thesportsdb.com/images/media/event/thumb/ulf5h71644935544.jpg
1970708,2024-11-24,Round 35,Sao Paulo,2,Atletico MG,2,,https://r2.thesportsdb.com/images/media/event/thumb/56s3uz1644935637.jpg
1970702,2024-11-24,Round 35,Internacional,4,Bragantino,1,,https://r2.thesportsdb.com/images/media/event/thumb/yfp1rj1644935617.jpg
1970704,2024-11-24,Round 35,Bahia,1,Atletico PR,1,,https://r2.thesportsdb.com/images/media/event/thumb/8hqti11601404151.jpg
1970707,2024-11-24,Round 35,Corinthians,3,Vasco da Gama,1,,https://r2.thesportsdb.com/images/media/event/thumb/fswor81601404210.jpg
1970705,2024-11-26,Round 35,Fluminense,0,Criciuma,0,,https://r2.thesportsdb.com/images/media/event/thumb/9yr20s1712996971.jpg
1970709,2024-11-26,Round 35,Fortaleza,0,Flamengo,0,,https://r2.thesportsdb.com/images/media/event/thumb/b2ar6t1644935617.jpg
1970713,2024-11-27,Round 36,Atletico MG,2,Juventude,3,,https://r2.thesportsdb.com/images/media/event/thumb/79umzs1644935633.jpg
1970717,2024-11-27,Round 36,Palmeiras,1,Botafogo RJ,3,,https://r2.thesportsdb.com/images/media/event/thumb/j8id4e1644935564.jpg
1970703,2024-11-28,Round 35,Cruzeiro,1,Gremio,1,,https://r2.thesportsdb.com/images/media/event/thumb/6ze2lg1676626725.jpg
1970720,2024-11-30,Round 36,Cuiaba,1,Bahia,2,,https://r2.thesportsdb.com/images/media/event/thumb/4z5tzp1676626735.jpg
1970721,2024-11-30,Round 36,Criciuma,2,Corinthians,4,,https://r2.thesportsdb.com/images/media/event/thumb/3fgx9r1712996973.jpg
1970716,2024-12-01,Round 36,Vasco da Gama,2,Atletico GO,2,,https://r2.thesportsdb.com/images/media/event/thumb/147zbk1601403964.jpg
1970712,2024-12-01,Round 36,Gremio,2,Sao Paulo,1,,https://r2.thesportsdb.com/images/media/event/thumb/fh9web1601404202.jpg
1970715,2024-12-01,Round 36,Flamengo,3,Internacional,2,,https://r2.thesportsdb.com/images/media/event/thumb/5hrtc11644935622.jpg
1970719,2024-12-01,Round 36,Atletico PR,1,Fluminense,1,,https://r2.thesportsdb.com/images/media/event/thumb/xvltt61644935610.jpg
1970714,2024-12-01,Round 36,Vitoria,2,Fortaleza,0,,https://r2.thesportsdb.com/images/media/event/thumb/c528311712996972.jpg
1970718,2024-12-01,Round 36,Bragantino,1,Cruzeiro,1,,https://r2.thesportsdb.com/images/media/event/thumb/a29qel1712996972.jpg
1970727,2024-12-03,Round 37,Corinthians,3,Bahia,0,,https://r2.thesportsdb.com/images/media/event/thumb/ka86be1601403973.jpg
1970726,2024-12-04,Round 37,Vasco da Gama,2,Atletico MG,0,,https://r2.thesportsdb.com/images/media/event/thumb/mub4s71601404158.jpg
1970724,2024-12-04,Round 37,Vitoria,1,Gremio,1,,https://r2.thesportsdb.com/images/media/event/thumb/j9f1e01712996973.jpg
1970728,2024-12-04,Round 37,Sao Paulo,1,Juventude,2,,https://r2.thesportsdb.com/images/media/event/thumb/lhtg0u1644935576.jpg
1970731,2024-12-04,Round 37,Criciuma,0,Flamengo,3,,https://r2.thesportsdb.com/images/media/event/thumb/au6klv1712996973.jpg
1970722,2024-12-05,Round 37,Internacional,0,Botafogo RJ,1,,https://r2.thesportsdb.com/images/media/event/thumb/f1en9a1644935574.jpg
1970723,2024-12-05,Round 37,Cruzeiro,1,Palmeiras,2,,https://r2.thesportsdb.com/images/media/event/thumb/y59n771676626752.jpg
1970730,2024-12-05,Round 37,Atletico GO,3,Fortaleza,1,,https://r2.thesportsdb.com/images/media/event/thumb/z0gl721644935586.jpg
1970725,2024-12-05,Round 37,Fluminense,1,Cuiaba,0,,https://r2.thesportsdb.com/images/media/event/thumb/9n79cw1644935596.jpg
1970729,2024-12-05,Round 37,Atletico PR,1,Bragantino,2,,https://r2.thesportsdb.com/images/media/event/thumb/uorgih1644935577.jpg
1970732,2024-12-08,Round 38,Gremio,0,Corinthians,3,,https://r2.thesportsdb.com/images/media/event/thumb/uvzq881601403904.jpg
1970733,2024-12-08,Round 38,Atletico MG,1,Atletico PR,0,,https://r2.thesportsdb.com/images/media/event/thumb/d70tl81676626725.jpg
1970734,2024-12-08,Round 38,Bahia,2,Atletico GO,0,,https://r2.thesportsdb.com/images/media/event/thumb/ol6l0w1601403972.jpg
1970735,2024-12-08,Round 38,Flamengo,2,Vitoria,2,,https://r2.thesportsdb.com/images/media/event/thumb/tc8q661712996974.jpg
1970736,2024-12-08,Round 38,Botafogo RJ,2,Sao Paulo,1,,https://r2.thesportsdb.com/images/media/event/thumb/87xist1644935570.jpg
1970737,2024-12-08,Round 38,Palmeiras,0,Fluminense,1,,https://r2.thesportsdb.com/images/media/event/thumb/y3jbqy1644935549.jpg
1970738,2024-12-08,Round 38,Bragantino,5,Criciuma,1,,https://r2.thesportsdb.com/images/media/event/thumb/89f7jv1712996974.jpg
1970739,2024-12-08,Round 38,Fortaleza,3,Internacional,0,,https://r2.thesportsdb.com/images/media/event/thumb/7dzwdb1644935597.jpg
1970740,2024-12-08,Round 38,Cuiaba,1,Vasco da Gama,2,,https://r2.thesportsdb.com/images/media/event/thumb/lobp5j1712996975.jpg
1970741,2024-12-08,Round 38,Juventude,0,Cruzeiro,1,,https://r2.thesportsdb.com/images/media/event/thumb/cprt411712996975.jpg
